Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Cytoskeleton Organization (GO:0007010),-0.994944388270981,-4.45123928802132,0.10518518518518519,0.7103500259749832,1.0,1/21,0.60%,SH3BGRL3
prerank,Regulation Of Interleukin-8 Production (GO:0032677),-0.9984794728839332,-4.43488202637664,0.0409711684370258,0.706252630567041,1.0,1/26,0.25%,LEP
prerank,Regulation Of Tissue Remodeling (GO:0034103),-0.8049623078166845,-4.4030510645628045,0.054022988505747126,0.705518004110082,1.0,1/7,0.25%,LEP
prerank,Regulation Of Interleukin-6 Production (GO:0032675),-0.9984825493171472,-4.369939798225187,0.03857566765578635,0.7053357957716249,1.0,1/22,0.25%,LEP
prerank,Receptor-Mediated Endocytosis (GO:0006898),-0.9954291518537327,-4.3337811255589775,0.11016949152542373,0.7028887520517773,1.0,1/30,0.55%,CTSL
prerank,Energy Derivation By Oxidation Of Organic Compounds (GO:0015980),-0.8049638183724483,-4.328531802680052,0.024553571428571428,0.6968138459235479,1.0,1/5,0.25%,LEP
prerank,Positive Regulation Of Hydrolase Activity (GO:0051345),-0.995438418651799,-4.325779250760199,0.10668789808917198,0.6903476112821915,1.0,1/26,0.55%,CTSL
prerank,Negative Regulation Of Autophagy (GO:0010507),-0.8049623078166845,-4.305216021118252,0.04919908466819222,0.6852357151410369,1.0,1/7,0.25%,LEP
prerank,Regulation Of Cell Cycle (GO:0051726),-0.9984802431610943,-4.304796382682494,0.04126984126984127,0.6786311805579669,1.0,1/25,0.25%,LEP
prerank,Regulation Of Bone Remodeling (GO:0046850),-0.8049630634735317,-4.283668931740184,0.0390625,0.673281158301515,1.0,1/6,0.25%,LEP
prerank,Regulation Of Autophagy (GO:0010506),-0.8049508812302173,-4.281508172463962,0.12724550898203593,0.6668973490972234,1.0,1/22,0.25%,LEP
prerank,Energy Reserve Metabolic Process (GO:0006112),-0.8049630634735317,-4.278431564911602,0.038288288288288286,0.6607558617460372,1.0,1/6,0.25%,LEP
prerank,Positive Regulation Of Protein Kinase B Signaling (GO:0051897),-0.9984779299847795,-3.9653404574737254,0.03156146179401993,0.6887760511846079,1.0,1/28,0.25%,LEP
prerank,Positive Regulation Of Developmental Process (GO:0051094),-0.9984763839512443,-3.9652281250395207,0.026359143327841845,0.682582519343448,1.0,1/30,0.25%,LEP
prerank,Proteolysis Involved In Protein Catabolic Process (GO:0051603),-0.6693449194389208,-3.786476910156467,0.11637931034482758,0.6914632903107784,1.0,1/19,0.55%,CTSL
prerank,T Cell Activation (GO:0042110),-0.6741862892620611,-3.7240291744506595,0.11261872455902307,0.6915461702621519,1.0,1/16,0.25%,LEP
prerank,Intracellular Protein Transport (GO:0006886),-0.9959349593495935,-3.5124549188860934,0.12412587412587413,0.7042685265311369,1.0,1/31,0.50%,APLP2
prerank,Regulation Of Protein Kinase B Signaling (GO:0051896),-0.9984725050916494,-3.4324662238810797,0.04638218923933209,0.7069860984033739,1.0,1/35,0.25%,LEP
prerank,Central Nervous System Development (GO:0007417),-0.9959183673469388,-3.4024986611686217,0.12686567164179105,0.705645472885509,1.0,1/39,0.50%,APLP2
prerank,Glucose Homeostasis (GO:0042593),-0.4959778783308194,-3.3325308026047478,0.04884004884004884,0.7077279718558277,1.0,1/10,0.50%,APLP2
prerank,Regulation Of Amide Metabolic Process (GO:0034248),-0.5775213246362267,-3.0761027943891155,0.03528114663726571,0.7342977968523394,1.0,6/6,100.00%,PRKCD;EIF4E;PGAM1;CYFIP1;MTPN;EIF2S1
prerank,Positive Regulation Of Signal Transduction (GO:0009967),-0.9953964194373401,-3.073455928550188,0.1461864406779661,0.7287729078966719,1.0,1/44,0.55%,CTSL
prerank,Positive Regulation Of Apoptotic Process (GO:0043065),-0.9954081632653065,-3.0692242244361805,0.1834319526627219,0.723418902303945,1.0,1/39,0.55%,CTSL
prerank,Peptidyl-Tyrosine Phosphorylation (GO:0018108),-0.526248839003215,-3.034179231469904,0.11502029769959404,0.724724370375793,1.0,1/18,0.25%,LEP
prerank,Axon Development (GO:0061564),-0.495973829894313,-3.0334751817495915,0.08044554455445545,0.7187010550359606,1.0,1/12,0.50%,APLP2
prerank,Regulation Of Cell Adhesion (GO:0030155),-0.9943820224719103,-2.964719404506012,0.18546845124282982,0.7251335122894172,1.0,1/41,0.65%,CBLL2
prerank,Nuclear-Transcribed mRNA Catabolic Process (GO:0000956),-0.5359116022099448,-2.914699590642682,0.06542056074766354,0.7287658988249223,1.0,8/8,100.00%,TUT4;DCPS;CSDE1;GSPT1;RBM8A;PYM1;NBAS;PABPN1L
prerank,Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414),-0.5872617853560682,-2.820175777451572,0.04535398230088496,0.7410868256026544,1.0,5/5,100.00%,ACTN2;ATP1B1;RELN;GLRX;CTSS
prerank,Protein Catabolic Process (GO:0030163),-0.669314878305677,-2.8008625851244586,0.19304347826086957,0.7385357470635749,1.0,1/32,0.55%,CTSL
prerank,Cytokine-Mediated Signaling Pathway (GO:0019221),-0.8342799669398808,-2.793406535733486,0.23062015503875968,0.734182604937203,1.0,2/38,0.50%,LEP;APLP2
prerank,Vesicle Fusion (GO:0006906),-0.5281124497991967,-2.7663324222547496,0.06599552572706935,0.7335242423755489,1.0,7/7,100.00%,CHMP4A;PIP4K2A;RAB8A;CHMP1B;SNCA;RAB8B;RAB7A
prerank,Organelle Organization (GO:0006996),-0.9948822927328556,-2.7270956819579935,0.18200836820083682,0.7363386136708149,1.0,1/45,0.60%,SH3BGRL3
prerank,Regulation Of Organelle Assembly (GO:1902115),-0.49673530889000506,-2.7169205448738376,0.06451612903225806,0.7336392334396983,1.0,8/8,100.00%,RAB1B;GSN;MSN;NPM1;PDCD6IP;EZR;RDX;EFNB1
prerank,Negative Regulation Of Protein Polymerization (GO:0032272),-0.49924736578023077,-2.6680043996551572,0.05321507760532151,0.7396771739231555,1.0,6/6,100.00%,CDH5;MAPRE1;PRKCD;SNCA;PFN1;TWF2
prerank,Regulation Of Secretion By Cell (GO:1903530),-0.5310932798395186,-2.614411955684964,0.05016357688113413,0.7476859975413436,1.0,5/5,100.00%,SAA1;RAB8A;APEX1;SEPTIN2;RAB8B
prerank,Inflammatory Response (GO:0006954),-0.8044275155865395,-2.61399994363588,0.24489795918367346,0.7420492280160603,1.0,1/39,0.30%,HP
prerank,Positive Regulation Of Telomerase RNA Localization To Cajal Body (GO:1904874),-0.4412650602409638,-2.596196972948808,0.05658198614318707,0.7028771868952776,1.0,7/7,100.00%,CCT7;TCP1;CCT5;CCT4;CCT6A;CCT3;CCT8
prerank,Positive Regulation Of Establishment Of Protein Localization To Telomere (GO:1904851),-0.4412650602409638,-2.596196972948808,0.05658198614318707,0.7028771868952776,1.0,7/7,100.00%,CCT7;TCP1;CCT5;CCT4;CCT6A;CCT3;CCT8
prerank,Positive Regulation Of Protein Localization To Cajal Body (GO:1904871),-0.4412650602409638,-2.596196972948808,0.05658198614318707,0.7028771868952776,1.0,7/7,100.00%,CCT7;TCP1;CCT5;CCT4;CCT6A;CCT3;CCT8
prerank,"Positive Regulation Of Protein Localization To Chromosome, Telomeric Region (GO:1904816)",-0.4412650602409638,-2.596196972948808,0.05658198614318707,0.7028771868952776,1.0,7/7,100.00%,CCT7;TCP1;CCT5;CCT4;CCT6A;CCT3;CCT8
prerank,Positive Regulation Of Establishment Of Protein Localization (GO:1904951),-0.4412650602409638,-2.596196972948808,0.05658198614318707,0.7028771868952776,1.0,7/7,100.00%,CCT7;TCP1;CCT5;CCT4;CCT6A;CCT3;CCT8
prerank,Regulation Of Protein Localization To Cajal Body (GO:1904869),-0.4412650602409638,-2.596196972948808,0.05658198614318707,0.7028771868952776,1.0,7/7,100.00%,CCT7;TCP1;CCT5;CCT4;CCT6A;CCT3;CCT8
prerank,Regulation Of Telomerase RNA Localization To Cajal Body (GO:1904872),-0.4412650602409638,-2.596196972948808,0.05658198614318707,0.7028771868952776,1.0,7/7,100.00%,CCT7;TCP1;CCT5;CCT4;CCT6A;CCT3;CCT8
prerank,Regulation Of Establishment Of Protein Localization To Telomere (GO:0070203),-0.4412650602409638,-2.596196972948808,0.05658198614318707,0.7028771868952776,1.0,7/7,100.00%,CCT7;TCP1;CCT5;CCT4;CCT6A;CCT3;CCT8
prerank,Regulation Of Protein Targeting To Membrane (GO:0090313),-0.4872052182639237,-2.505403874294344,0.06492027334851937,0.7224707550996481,1.0,6/6,100.00%,ITGB2;GDI1;CEMIP;DMTN;PRNP;ITGAM
prerank,Aorta Morphogenesis (GO:0035909),-0.48268941294530854,-2.4373315922629035,0.06538895152198422,0.7363969756276844,1.0,6/6,100.00%,EFEMP2;MYLK;TGFBR2;ENG;LRP1;PDGFRB
prerank,Positive Regulation Of Cytokine Production (GO:0001819),-0.9984559958826553,-2.429676263703308,0.059496567505720827,0.7346629308033658,1.0,1/56,0.25%,LEP
prerank,Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277),-0.4417670682730923,-2.402545582597285,0.06995412844036697,0.7395665164204738,1.0,7/7,100.00%,FRMPD1;GUCY2F;PLEK;C3;KCTD12;YWHAB;CCL5
prerank,Cellular Response To Interleukin-6 (GO:0071354),-0.5280842527582749,-2.383385931999445,0.0700985761226725,0.7402528688238503,1.0,5/5,100.00%,SRC;IL6ST;ST3GAL6;SELPLG;IL6R
prerank,Cellular Response To Steroid Hormone Stimulus (GO:0071383),-0.45860511791269437,-2.382108798975243,0.06725468577728776,0.7354227647192648,1.0,6/6,100.00%,UBE2L3;SRC;AKR1B1;HSPA8;TFPI;MAPK1
prerank,Regulation Of Cell-Substrate Junction Assembly (GO:0090109),-0.4974924774322969,-2.366363515395294,0.07017543859649122,0.7358952150944866,1.0,5/5,100.00%,VCL;TLN1;DUSP3;RHOA;CORO1C
prerank,Response To cAMP (GO:0051591),-0.40934203917629336,-2.365301120259848,0.07285546415981199,0.7312428002319705,1.0,8/8,100.00%,RAPGEF2;VGF;EZR;IGFBP5;RAP1B;DMTN;CRHBP;PDE2A
prerank,Regulation Of Early Endosome To Late Endosome Transport (GO:2000641),-0.45860511791269437,-2.310227511127056,0.06896551724137931,0.7448585580307988,1.0,6/6,100.00%,MSN;SNX12;SRC;EZR;RDX;MAPK1
prerank,Regulation Of Actin Filament Polymerization (GO:0030833),-0.37865055387714,-2.279243242142901,0.09002433090024331,0.751079057733543,1.0,13/13,100.00%,COTL1;PRKCD;ARHGAP18;ESAM;MTPN;CTTN;VASP;PFN1;TWF2;EVL;HCLS1;MEGF9;PFN3
prerank,Cellular Response To cAMP (GO:0071320),-0.40913654618473894,-2.2469474685779316,0.07373271889400922,0.7578896634289599,1.0,7/7,100.00%,RAPGEF2;EZR;IGFBP5;RAP1B;DMTN;CRHBP;PDE2A
prerank,Pathway-Restricted SMAD Protein Phosphorylation (GO:0060389),-0.44884653961885657,-2.227528658856224,0.07590759075907591,0.7600316753396092,1.0,5/5,100.00%,GDF2;USP15;TGFBR2;TGFBR3;TGFB1
prerank,Negative Regulation Of Innate Immune Response (GO:0045824),-0.3691612255148167,-2.2254523029111173,0.07291666666666667,0.7558867876439201,1.0,8/8,100.00%,CR1;USP15;GRN;SERPING1;TYRO3;VSIG4;TTLL12;YWHAZ
prerank,Aorta Development (GO:0035904),-0.40893125940792774,-2.2181147903186753,0.07888888888888888,0.754045407235258,1.0,6/6,100.00%,EFEMP2;ROBO1;TGFBR2;LRP1;PDGFRB;PDE2A
