Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	comparison	confounders
prerank	Heart Morphogenesis (GO:0003007)	0.8733980659298566	1.505574323366078	0.038461538461538464	0.7353624496821987	1.0	1/9	0.75%	TTN	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Phospholipid Efflux (GO:0033700)	-0.8303923524803463	-1.504435174355345	0.06666666666666667	0.648556044712548	1.0	3/7	13.71%	APOA1;APOC1;APOA2	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Regulation Of Microvillus Organization (GO:0032530)	0.981108616965466	1.5025657525790461	0.0	0.7413558178840983	1.0	1/5	0.05%	CDHR2	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Positive Regulation Of GTPase Activity (GO:0043547)	0.7892834088427514	1.502417675639093	0.03633916554508748	0.7213345467551124	1.0	3/23	4.30%	EPHA1;AGRN;PLXNB1	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Positive Regulation Of Cell Activation (GO:0050867)	0.9197576243461241	1.5023643769712791	0.022321428571428572	0.7017910164608508	1.0	1/8	3.35%	SELP	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Regulation Of Inflammatory Response (GO:0050727)	0.7186065854719575	1.5011079785966428	0.04271356783919598	0.6935710589966543	1.0	3/43	1.45%	MMP3;GGT1;SIRPA	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Cholesterol Efflux (GO:0033344)	-0.7624606602809386	-1.4993989693165348	0.09253731343283582	0.6584469021630196	1.0	5/10	16.66%	APOA1;APOC1;APOM;APOA2;NPC2	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Regulation Of Protein Binding (GO:0043393)	-0.6825670941382858	-1.4986734811918607	0.08540925266903915	0.6519038472831873	1.0	8/20	18.86%	CFHR2;RACK1;PRKACA;CAMK1;BAX;CFHR5;APP;ADD2	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Regulation Of Intracellular Protein Transport (GO:0033157)	-0.8205002694506107	-1.4972237966290909	0.06887052341597796	0.6482652360104185	1.0	5/7	13.26%	RUFY3;LCP1;IFI27;PCNT;TGFB1	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Keratinocyte Differentiation (GO:0030216)	0.8002551586858357	1.4942844598915646	0.05263157894736842	0.7314714752884682	1.0	1/17	0.10%	IVL	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Myeloid Leukocyte Differentiation (GO:0002573)	0.826631681022427	1.4939947577024997	0.03977272727272727	0.7151021458583445	1.0	2/14	1.90%	HLA-DRB1;OSCAR	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Glucose Homeostasis (GO:0042593)	-0.7218898580628312	-1.4920516836640763	0.09119496855345911	0.6596638276475345	1.0	2/10	1.75%	APLP2;GCKR	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Megakaryocyte Differentiation (GO:0030219)	-0.8594521298145138	-1.4913174464484997	0.052054794520547946	0.653011104710636	1.0	1/6	8.60%	KIT	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Regulation Of Interleukin-6 Production (GO:0032675)	-0.6753009992578264	-1.4903659320985367	0.10894941634241245	0.6478531131934293	1.0	4/22	5.10%	LEP;MMP8;LCP1;HSPD1	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Protein Autophosphorylation (GO:0046777)	0.7887480019349403	1.4892454116268843	0.04895104895104895	0.73741288591096	1.0	2/18	2.20%	EPHA1;FGFR3	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Protein N-linked Glycosylation Via Asparagine (GO:0018279)	-0.85690739236195	-1.48753384454226	0.06575342465753424	0.6494578814953681	1.0	4/6	11.96%	PSMD2;DPM1;MGAT1;UGGT1	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Positive Regulation Of Platelet Activation (GO:0010572)	0.952842739822287	1.4844618492110886	0.01567398119122257	0.7610084185029313	1.0	1/6	3.35%	SELP	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Response To Hexose (GO:0009746)	-0.8967475555678895	-1.4836639567728562	0.05583756345177665	0.6547012530938682	1.0	3/5	3.00%	THBS1;GCKR;LCP1	Sex: M vs F	country, cancer_type, TP, toxicity
