Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	comparison	confounders
prerank	Protein Targeting To Lysosome (GO:0006622)	-0.975413948820873	-2.2335901937645875	0.09565217391304348	0.7943509139977064	1.0	1/6	2.55%	GNPTG	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903052)	-0.9678876066231811	-2.2318850002857453	0.1351931330472103	0.7920782935571222	1.0	1/6	3.30%	CTSC	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Microglial Cell Activation (GO:1903978)	-0.9563691073219659	-2.2283275830354703	0.19616204690831557	0.8050186039824763	1.0	1/5	4.45%	GRN	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Cardiac Muscle Hypertrophy (GO:0010611)	-0.985456369107322	-2.2228462187967164	0.061488673139158574	0.8360888020892676	1.0	1/5	1.55%	IGF1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Intracellular Transport (GO:0032386)	-0.9759277833500501	-2.219409564347471	0.09431939978563773	0.8514026834581099	1.0	1/5	2.50%	LAMP1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Neuroinflammatory Response (GO:0150079)	-0.9568706118355065	-2.21644602114433	0.19234856535600425	0.8615669172246886	1.0	2/5	4.45%	IGF1;GRN	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of ERBB Signaling Pathway (GO:1901185)	-0.9638916750250752	-2.2142534096857425	0.1288936627282492	0.8646172291584237	1.0	1/5	3.70%	ITGA1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Cellular Response To Alcohol (GO:0097306)	-0.9633718013045659	-2.212780722769395	0.15492957746478872	0.8593972062306183	1.0	1/6	3.75%	CDH1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173)	-0.9523570712136409	-2.2115857229931994	0.20819848975188782	0.853880063686538	1.0	1/5	4.85%	CSF1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Lymphocyte Activation (GO:0051250)	-0.9903373403816973	-2.2064628783736318	0.04835164835164835	0.8802293819193564	1.0	1/6	0.10%	PIBF1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Ras Protein Signal Transduction (GO:0046580)	-0.9453360080240722	-2.2034746298283627	0.2319309600862999	0.8905036501384616	1.0	1/5	5.55%	MET	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Lymphocyte Chemotaxis (GO:0048247)	-0.948345035105316	-2.1959195971117604	0.2163616792249731	0.9404880093462776	1.0	1/5	5.25%	CCL5	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Double-Strand Break Repair (GO:2000779)	-0.9573721163490472	-2.195673037823757	0.19189765458422176	0.9262270726674698	1.0	1/5	4.35%	TRRAP	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of Microtubule Polymerization (GO:0031116)	-0.9453360080240722	-2.188171113779953	0.25054466230936817	0.973390852775276	1.0	1/5	5.55%	MET	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Axonal Fasciculation (GO:0007413)	-0.9408224674022065	-2.1881454145689982	0.23917748917748918	0.9575384549675704	1.0	1/5	6.00%	CNTN4	TP: T2 vs T0	country, cancer_type, toxicity
prerank	mRNA Metabolic Process (GO:0016071)	-0.9327983951855566	-2.187488099325707	0.2908704883227176	0.9473811407142584	1.0	1/5	6.80%	RNH1	TP: T2 vs T0	country, cancer_type, toxicity
