Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	comparison	confounders
prerank	Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138)	-0.9949596774193546	-5.8165667129248755	0.0976116303219107	0.7860554267830018	1.0	1/15	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Phosphorylation (GO:0042326)	-0.9949672873678914	-5.800741196574971	0.07533539731682147	0.7863787186855005	1.0	1/12	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Lipid Transport (GO:0006869)	-0.999493927125506	-5.74737321351546	0.01810436634717785	0.8097443132778841	1.0	1/23	0.15%	ABCC2	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of Mitochondrion Organization (GO:0010822)	-0.994982438534872	-5.744749372807032	0.03147208121827411	0.7990119177208724	1.0	1/6	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Intracellular Monoatomic Cation Homeostasis (GO:0030003)	-0.9989878542510121	-5.721022789063137	0.022222222222222223	0.8028326084317883	1.0	1/23	0.20%	STC2	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903426)	-0.994982438534872	-5.691607078071786	0.03160040774719674	0.8128556864802503	1.0	1/6	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Epidermis Development (GO:0008544)	-0.9979726305119108	-5.567950105074855	0.051118210862619806	0.8584482448140373	1.0	1/26	0.30%	KRT5	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Intracellular Protein Transport (GO:0090317)	-0.9949849548645937	-5.549128733288136	0.019348268839103868	0.860676136533918	1.0	1/5	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Protein-Containing Complex Assembly (GO:0043254)	-0.9949341438703141	-5.544288211885723	0.12055974165769645	0.8534931689884606	1.0	1/25	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Protein Modification Process (GO:0031400)	-0.9949596774193549	-5.539076257942279	0.10062240663900415	0.8453176753138155	1.0	1/15	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
